City,Location,DT,Clouds,Feels Like,Humidity,Pressure,Temp,Temp Max,Temp Min,Weather Main,Wind Degree,Wind Speed,Is Rain,Atmospheric Pressure Ratio,Wind Impact
DaNang,HoaVang,1668276000,40,25.95,89,1013,25.95,25.95,25.95,Clouds,0,0.0,0,0.999753269183321,0.0
DaNang,HoaVang,1668283200,40,25.95,89,1012,25.95,25.95,25.95,Clouds,60,2.06,0,0.998766345916605,0.0
QuangNam,TP_TamKy,1668283200,100,24.6,91,1012,23.79,23.79,23.79,Clouds,267,2.21,0,0.998766345916605,0.009368659527049485
DaNang,HaiChau,1668286800,40,25.99,83,1012,25.99,25.99,25.99,Clouds,50,2.57,0,0.998766345916605,0.0
DaNang,NguHanhSon,1668308400,40,32.54,83,1015,27.99,27.99,27.99,Clouds,70,5.14,0,1.001727115716753,0.7998825091957417
DaNang,ThanhKhe,1668308400,40,32.54,83,1015,27.99,27.99,27.99,Clouds,70,5.14,0,1.001727115716753,0.7998825091957417
DaNang,ThanhKhe,1668322800,40,33.47,74,1012,28.99,28.99,28.99,Clouds,70,4.63,0,0.998766345916605,0.7094318620918354
QuangNam,TP_HoiAn,1668326400,33,34.05,77,1011,28.98,28.98,28.98,Clouds,79,3.1,0,0.997779422649889,0.29989449803331547
DaNang,CamLe,1668326400,40,33.47,74,1011,28.99,28.99,28.99,Clouds,80,3.09,0,0.997779422649889,0.24038464530788511
DaNang,HoaVang,1668330000,40,31.68,78,1011,27.95,27.95,27.95,Clouds,80,3.6,0,0.997779422649889,0.2331747729711542
DaNang,ThanhKhe,1668337200,40,30.0,83,1012,26.99,26.99,26.99,Clouds,70,2.06,0,0.998766345916605,0.2120730100705143
DaNang,LienChieu,1668340800,40,29.91,83,1012,26.95,26.95,26.95,Clouds,60,3.09,0,0.998766345916605,0.4573200000000003
DaNang,LienChieu,1668344400,40,29.91,83,1013,26.95,26.95,26.95,Clouds,70,2.57,0,0.999753269183321,0.26018156343070287
DaNang,HaiChau,1668348000,40,30.0,83,1014,26.99,26.99,26.99,Clouds,70,2.06,0,1.000740192450037,0.2120730100705143
QuangNam,TX_DienBan,1668355200,40,30.0,83,1014,26.99,26.99,26.99,Clouds,50,2.57,0,1.000740192450037,0.49724121122521653
QuangNam,TP_HoiAn,1668355200,46,30.37,87,1014,26.98,26.98,26.98,Clouds,263,1.63,0,1.000740192450037,0.06734134308538217
DaNang,CamLe,1668355200,40,30.0,83,1014,26.99,26.99,26.99,Clouds,50,2.57,0,1.000740192450037,0.49724121122521653
DaNang,HaiChau,1668362400,40,30.0,83,1013,26.99,26.99,26.99,Clouds,60,2.06,0,0.999753269183321,0.31003000000000025
DaNang,NguHanhSon,1668373200,40,30.0,83,1012,26.99,26.99,26.99,Clouds,60,3.09,0,0.998766345916605,0.4650450000000004
DaNang,SonTra,1668376800,40,30.0,83,1013,26.99,26.99,26.99,Clouds,60,3.09,0,0.999753269183321,0.4650450000000004
DaNang,CamLe,1668376800,40,30.0,83,1013,26.99,26.99,26.99,Clouds,60,3.09,0,0.999753269183321,0.4650450000000004
DaNang,SonTra,1668380400,40,30.0,83,1013,26.99,26.99,26.99,Clouds,70,3.09,0,0.999753269183321,0.31810951510577146
QuangNam,TX_DienBan,1668384000,40,30.0,83,1014,26.99,26.99,26.99,Clouds,70,3.09,0,1.000740192450037,0.31810951510577146
QuangNam,TP_TamKy,1668387600,100,26.18,83,1015,26.18,26.18,26.18,Clouds,304,1.28,0,1.001727115716753,0.0
QuangNam,TP_HoiAn,1668391200,94,31.75,78,1015,27.98,27.98,27.98,Clouds,343,1.71,0,1.001727115716753,0.6165009870266901
QuangNam,TP_TamKy,1668405600,78,32.14,69,1012,28.81,28.81,28.81,Clouds,25,3.23,0,0.998766345916605,0.9748155926587507
QuangNam,TX_DienBan,1668412800,20,33.47,74,1011,28.99,28.99,28.99,Clouds,100,3.6,0,0.997779422649889,0.28005978094122524
DaNang,SonTra,1668412800,20,33.47,74,1011,28.99,28.99,28.99,Clouds,100,3.6,0,0.997779422649889,0.28005978094122524
DaNang,NguHanhSon,1668416400,20,31.77,78,1011,27.99,27.99,27.99,Clouds,70,2.57,0,0.997779422649889,0.33225888843515433
DaNang,LienChieu,1668416400,20,31.68,78,1011,27.95,27.95,27.95,Clouds,70,2.57,0,0.997779422649889,0.3278639295934194
QuangNam,TP_TamKy,1668420000,25,26.36,87,1011,25.48,25.48,25.48,Clouds,15,1.56,0,0.997779422649889,0.13260229743296315
DaNang,HoaVang,1668420000,20,31.68,78,1011,27.95,27.95,27.95,Clouds,70,3.6,0,0.997779422649889,0.4592646484577082
DaNang,ThanhKhe,1668420000,20,31.77,78,1011,27.99,27.99,27.99,Clouds,70,3.6,0,0.997779422649889,0.46542101103757033
DaNang,ThanhKhe,1668427200,20,31.77,78,1012,27.99,27.99,27.99,Clouds,70,2.06,0,0.998766345916605,0.2663242452048319
QuangNam,TX_DienBan,1668445200,40,30.0,83,1014,26.99,26.99,26.99,Clouds,70,1.54,0,1.000740192450037,0.1585400172371806
DaNang,HoaVang,1668452400,40,25.95,89,1013,25.95,25.95,25.95,Clouds,0,1.03,0,0.999753269183321,0.0
DaNang,CamLe,1668459600,40,25.99,89,1012,25.99,25.99,25.99,Clouds,300,1.54,0,0.998766345916605,0.0
DaNang,ThanhKhe,1668463200,40,25.99,89,1013,25.99,25.99,25.99,Clouds,320,0.51,0,0.999753269183321,0.0
QuangNam,TP_TamKy,1668470400,54,24.77,90,1014,23.97,23.97,23.97,Clouds,261,1.99,0,1.000740192450037,0.0249043668344048
DaNang,HoaVang,1668488400,20,34.39,79,1013,28.95,28.95,28.95,Clouds,90,3.6,0,0.999753269183321,1.1991741457250886e-16
DaNang,CamLe,1668488400,20,34.5,79,1013,28.99,28.99,28.99,Clouds,90,3.6,0,0.999753269183321,1.2146046953943453e-16
DaNang,CamLe,1668499200,20,33.47,74,1011,28.99,28.99,28.99,Clouds,70,3.6,0,0.997779422649889,0.5516100871556388
QuangNam,TX_DienBan,1668513600,40,30.0,83,1012,26.99,26.99,26.99,Clouds,70,2.57,0,0.998766345916605,0.2645765222724378
DaNang,HaiChau,1668517200,40,30.0,83,1013,26.99,26.99,26.99,Clouds,80,2.57,0,0.999753269183321,0.13432902079780742
DaNang,LienChieu,1668517200,40,29.91,83,1013,26.95,26.95,26.95,Clouds,80,2.57,0,0.999753269183321,0.13209764171478733
DaNang,NguHanhSon,1668528000,40,30.0,83,1013,26.99,26.99,26.99,Clouds,0,1.03,0,0.999753269183321,0.31003000000000014
DaNang,HoaVang,1668531600,40,29.91,83,1013,26.95,26.95,26.95,Clouds,110,1.54,0,0.999753269183321,0.1559064621335729
QuangNam,TX_DienBan,1668546000,40,26.0,94,1011,24.99,24.99,24.99,Clouds,300,1.03,0,0.997779422649889,0.05201500000000009
DaNang,NguHanhSon,1668553200,75,24.9,94,1012,23.99,23.99,23.99,Clouds,0,1.03,0,0.998766345916605,0.09373000000000001
DaNang,NguHanhSon,1668556800,75,26.0,94,1012,24.99,24.99,24.99,Clouds,0,0.51,0,0.998766345916605,0.05151000000000008
QuangNam,TX_DienBan,1668567600,40,32.54,83,1014,27.99,27.99,27.99,Clouds,0,0.51,0,1.000740192450037,0.23205000000000003
DaNang,HoaVang,1668567600,40,32.44,83,1014,27.95,27.95,27.95,Clouds,0,0.51,0,1.000740192450037,0.22898999999999994
QuangNam,TP_HoiAn,1668578400,10,33.64,75,1010,28.98,28.98,28.98,Clear,54,2.24,0,0.9967924993831729,0.6135537577529753
DaNang,CamLe,1668603600,40,30.0,83,1012,26.99,26.99,26.99,Clouds,0,1.03,0,0.998766345916605,0.31003000000000014
QuangNam,TP_TamKy,1668607200,70,25.28,91,1013,24.41,24.41,24.41,Clouds,229,0.94,0,0.999753269183321,0.053652507390843776
DaNang,LienChieu,1668607200,40,30.49,89,1012,26.95,26.95,26.95,Clouds,100,1.54,0,0.998766345916605,0.09466604053690371
QuangNam,TP_TamKy,1668618000,43,24.55,92,1012,23.72,23.72,23.72,Clouds,239,1.6,0,0.998766345916605,0.06839705634805539
QuangNam,TP_HoiAn,1668632400,5,24.78,90,1010,23.98,23.98,23.98,Clear,248,2.14,0,0.9967924993831729,0.06413264879280425
DaNang,HoaVang,1668639600,75,25.01,100,1011,23.95,23.95,23.95,Clouds,0,0.51,0,0.997779422649889,0.05406000000000012
DaNang,ThanhKhe,1668657600,75,30.0,83,1012,26.99,26.99,26.99,Clouds,0,1.03,0,0.998766345916605,0.31003000000000014
QuangNam,TX_DienBan,1668661200,75,31.77,78,1011,27.99,27.99,27.99,Clouds,0,1.03,0,0.997779422649889,0.38934000000000013
DaNang,HoaVang,1668664800,75,33.37,74,1010,28.95,28.95,28.95,Clouds,180,1.54,0,0.9967924993831729,0.6806799999999997
DaNang,HoaVang,1668672000,40,32.62,70,1009,28.95,28.95,28.95,Clouds,0,0.0,0,0.9958055761164569,0.0
DaNang,CamLe,1668672000,40,32.71,70,1009,28.99,28.99,28.99,Clouds,0,0.0,0,0.9958055761164569,0.0
QuangNam,TP_TamKy,1668675600,18,30.33,77,1009,27.41,27.41,27.41,Clouds,58,2.9,0,0.9958055761164569,0.4487356329526776
DaNang,CamLe,1668697200,75,30.6,89,1013,26.99,26.99,26.99,Clouds,80,2.57,0,0.999753269183321,0.16110556979404816
DaNang,HoaVang,1668700800,75,30.49,89,1013,26.95,26.95,26.95,Clouds,100,2.06,0,0.999753269183321,0.12663119708183224
DaNang,LienChieu,1668704400,75,30.49,89,1013,26.95,26.95,26.95,Clouds,90,1.54,0,0.999753269183321,3.338142245115855e-17
QuangNam,TP_TamKy,1668708000,8,24.45,92,1012,23.63,23.63,23.63,Clear,238,1.42,0,0.998766345916605,0.06170379912731442
DaNang,LienChieu,1668715200,40,25.95,89,1012,25.95,25.95,25.95,Clouds,140,0.51,0,0.998766345916605,0.0
DaNang,HoaVang,1668718800,40,25.95,89,1012,25.95,25.95,25.95,Clouds,90,1.54,0,0.998766345916605,0.0
QuangNam,TP_HoiAn,1668740400,98,31.6,77,1013,27.98,27.98,27.98,Clouds,127,0.07,0,0.999753269183321,0.015249992686672912
DaNang,HaiChau,1668740400,40,31.19,74,1014,27.99,27.99,27.99,Clouds,50,3.09,0,1.000740192450037,0.6355883884580507
DaNang,HoaVang,1668744000,40,33.37,74,1014,28.95,28.95,28.95,Clouds,60,3.6,0,1.000740192450037,0.7955999999999999
DaNang,CamLe,1668754800,20,34.08,66,1011,29.99,29.99,29.99,Clouds,90,3.09,0,0.997779422649889,7.738604356152081e-17
DaNang,HoaVang,1668754800,20,33.99,66,1011,29.95,29.95,29.95,Clouds,90,3.09,0,0.997779422649889,7.644000390917955e-17
DaNang,ThanhKhe,1668758400,20,32.71,70,1010,28.99,28.99,28.99,Clouds,110,3.09,0,0.9967924993831729,0.3931453143499899
DaNang,LienChieu,1668758400,20,32.62,70,1010,28.95,28.95,28.95,Clouds,110,3.09,0,0.9967924993831729,0.38786110313560784
DaNang,SonTra,1668758400,20,32.71,70,1010,28.99,28.99,28.99,Clouds,110,3.09,0,0.9967924993831729,0.3931453143499899
DaNang,NguHanhSon,1668765600,20,31.19,74,1011,27.99,27.99,27.99,Clouds,90,3.6,0,0.997779422649889,7.053965563088761e-17
DaNang,ThanhKhe,1668765600,20,31.19,74,1011,27.99,27.99,27.99,Clouds,90,3.6,0,0.997779422649889,7.053965563088761e-17
DaNang,LienChieu,1668769200,20,29.45,78,1011,26.95,26.95,26.95,Clouds,70,2.06,0,0.997779422649889,0.17614037381271944
DaNang,NguHanhSon,1668780000,20,29.53,78,1014,26.99,26.99,26.99,Clouds,90,1.03,0,1.000740192450037,1.6019604779646543e-17
DaNang,SonTra,1668780000,20,29.53,78,1014,26.99,26.99,26.99,Clouds,90,1.03,0,1.000740192450037,1.6019604779646543e-17
QuangNam,TP_TamKy,1668780000,100,25.92,88,1014,25.06,25.06,25.06,Clouds,68,1.32,0,1.000740192450037,0.04252534048457447
DaNang,CamLe,1668783600,40,25.99,89,1014,25.99,25.99,25.99,Clouds,0,1.03,0,1.000740192450037,0.0
DaNang,HaiChau,1668787200,40,25.99,89,1014,25.99,25.99,25.99,Clouds,310,0.51,0,1.000740192450037,0.0
QuangNam,TX_DienBan,1668790800,40,25.99,89,1014,25.99,25.99,25.99,Clouds,0,0.51,0,1.000740192450037,0.0
QuangNam,TP_TamKy,1668790800,100,25.42,87,1013,24.63,24.63,24.63,Clouds,75,0.56,0,0.999753269183321,0.011450154555335556
DaNang,SonTra,1668790800,40,25.99,89,1014,25.99,25.99,25.99,Clouds,0,0.51,0,1.000740192450037,0.0
DaNang,HoaVang,1668798000,40,25.96,94,1013,24.95,24.95,24.95,Clouds,310,1.03,0,0.999753269183321,0.06686919503569078
DaNang,SonTra,1668805200,40,25.84,88,1012,24.99,24.99,24.99,Clouds,320,1.03,0,0.998766345916605,0.06706719099506661
DaNang,SonTra,1668816000,40,25.84,88,1013,24.99,24.99,24.99,Clouds,0,0.0,0,0.999753269183321,0.0
DaNang,HoaVang,1668819600,75,29.91,83,1013,26.95,26.95,26.95,Clouds,240,0.51,0,0.999753269183321,0.07548000000000009
DaNang,CamLe,1668830400,75,33.47,74,1013,28.99,28.99,28.99,Clouds,20,5.14,0,0.999753269183321,2.163848991736127
DaNang,HoaVang,1668830400,75,33.37,74,1013,28.95,28.95,28.95,Clouds,20,5.14,0,0.999753269183321,2.1348688713110886
QuangNam,TP_TamKy,1668830400,100,29.81,74,1013,27.32,27.32,27.32,Clouds,18,3.58,0,0.999753269183321,0.8477907997558253
DaNang,CamLe,1668834000,75,31.77,78,1012,27.99,27.99,27.99,Clouds,360,5.66,0,0.998766345916605,2.1394800000000007
QuangNam,TP_HoiAn,1668837600,96,29.42,77,1011,26.98,26.98,26.98,Rain,37,5.01,1,0.997779422649889,0.9762839929022131
QuangNam,TP_TamKy,1668837600,98,25.95,81,1011,25.95,25.95,25.95,Rain,48,3.03,1,0.997779422649889,0.0
QuangNam,TX_DienBan,1668841200,75,25.99,94,1010,25.99,25.99,25.99,Rain,30,4.63,1,0.9967924993831729,0.0
DaNang,NguHanhSon,1668841200,75,25.99,94,1010,25.99,25.99,25.99,Rain,30,4.63,1,0.9967924993831729,0.0
DaNang,LienChieu,1668841200,75,25.95,94,1010,25.95,25.95,25.95,Rain,30,4.63,1,0.9967924993831729,0.0
DaNang,HaiChau,1668841200,75,25.99,94,1010,25.99,25.99,25.99,Rain,30,4.63,1,0.9967924993831729,0.0
DaNang,SonTra,1668841200,75,25.99,94,1010,25.99,25.99,25.99,Rain,30,4.63,1,0.9967924993831729,0.0
DaNang,HoaVang,1668841200,75,25.95,94,1010,25.95,25.95,25.95,Rain,30,4.63,1,0.9967924993831729,0.0
DaNang,CamLe,1668841200,75,25.99,94,1010,25.99,25.99,25.99,Rain,30,4.63,1,0.9967924993831729,0.0
QuangNam,TP_HoiAn,1668841200,100,25.98,79,1010,25.98,25.98,25.98,Rain,43,4.73,1,0.9967924993831729,0.0
DaNang,ThanhKhe,1668841200,75,25.99,94,1010,25.99,25.99,25.99,Rain,30,4.63,1,0.9967924993831729,0.0
QuangNam,TP_TamKy,1668841200,100,25.24,88,1010,24.44,24.44,24.44,Rain,69,2.38,1,0.9967924993831729,0.06823325759342494
QuangNam,TP_HoiAn,1668844800,100,25.98,86,1010,25.98,25.98,25.98,Rain,59,3.68,1,0.9967924993831729,0.0
DaNang,HaiChau,1668844800,75,25.99,89,1009,25.99,25.99,25.99,Rain,360,4.63,1,0.9958055761164569,0.0
DaNang,NguHanhSon,1668844800,75,25.99,89,1009,25.99,25.99,25.99,Rain,360,4.63,1,0.9958055761164569,0.0
QuangNam,TP_TamKy,1668844800,100,24.6,93,1010,23.74,23.74,23.74,Rain,69,0.85,1,0.9967924993831729,0.026196697111761546
DaNang,CamLe,1668844800,75,25.99,89,1009,25.99,25.99,25.99,Rain,360,4.63,1,0.9958055761164569,0.0
DaNang,LienChieu,1668844800,75,25.95,89,1009,25.95,25.95,25.95,Rain,360,4.63,1,0.9958055761164569,0.0
DaNang,SonTra,1668844800,75,25.99,89,1009,25.99,25.99,25.99,Rain,360,4.63,1,0.9958055761164569,0.0
DaNang,HoaVang,1668844800,75,25.95,89,1009,25.95,25.95,25.95,Rain,360,4.63,1,0.9958055761164569,0.0
DaNang,NguHanhSon,1668848400,75,26.0,94,1009,24.99,24.99,24.99,Rain,330,2.06,1,0.9958055761164569,0.18018524551139053
QuangNam,TX_DienBan,1668848400,75,26.0,94,1009,24.99,24.99,24.99,Rain,330,2.06,1,0.9958055761164569,0.18018524551139053
DaNang,LienChieu,1668848400,75,25.96,94,1009,24.95,24.95,24.95,Rain,330,2.06,1,0.9958055761164569,0.18018524551139053
DaNang,HoaVang,1668848400,75,25.96,94,1009,24.95,24.95,24.95,Rain,330,2.06,1,0.9958055761164569,0.18018524551139053
DaNang,SonTra,1668848400,75,26.0,94,1009,24.99,24.99,24.99,Rain,330,2.06,1,0.9958055761164569,0.18018524551139053
DaNang,HaiChau,1668848400,75,26.0,94,1009,24.99,24.99,24.99,Rain,330,2.06,1,0.9958055761164569,0.18018524551139053
QuangNam,TP_TamKy,1668848400,100,24.44,93,1010,23.6,23.6,23.6,Rain,276,0.85,1,0.9967924993831729,0.0074633322773104225
QuangNam,TP_HoiAn,1668848400,100,25.88,90,1010,24.98,24.98,24.98,Rain,69,2.4,1,0.9967924993831729,0.07740747710178476
DaNang,CamLe,1668848400,75,26.0,94,1009,24.99,24.99,24.99,Rain,330,2.06,1,0.9958055761164569,0.18018524551139053
DaNang,ThanhKhe,1668848400,75,26.0,94,1009,24.99,24.99,24.99,Rain,330,2.06,1,0.9958055761164569,0.18018524551139053
DaNang,SonTra,1668852000,75,25.99,94,1009,25.99,25.99,25.99,Rain,360,2.06,1,0.9958055761164569,0.0
QuangNam,TP_HoiAn,1668852000,100,25.98,91,1010,25.98,25.98,25.98,Rain,48,1.35,1,0.9967924993831729,0.0
DaNang,CamLe,1668852000,75,25.99,94,1009,25.99,25.99,25.99,Rain,360,2.06,1,0.9958055761164569,0.0
DaNang,NguHanhSon,1668852000,75,25.99,94,1009,25.99,25.99,25.99,Rain,360,2.06,1,0.9958055761164569,0.0
DaNang,HaiChau,1668852000,75,25.99,94,1009,25.99,25.99,25.99,Rain,360,2.06,1,0.9958055761164569,0.0
DaNang,LienChieu,1668852000,75,25.95,94,1009,25.95,25.95,25.95,Rain,360,2.06,1,0.9958055761164569,0.0
DaNang,HoaVang,1668852000,75,25.95,94,1009,25.95,25.95,25.95,Rain,360,2.06,1,0.9958055761164569,0.0
DaNang,SonTra,1668855600,75,30.0,83,1010,26.99,26.99,26.99,Clouds,60,2.57,0,0.9967924993831729,0.38678500000000027
DaNang,CamLe,1668862800,40,30.0,83,1011,26.99,26.99,26.99,Clouds,60,2.57,0,0.997779422649889,0.38678500000000027
DaNang,LienChieu,1668866400,40,29.91,83,1011,26.95,26.95,26.95,Clouds,60,3.6,0,0.997779422649889,0.5328000000000003
QuangNam,TP_TamKy,1668866400,98,24.52,91,1012,23.72,23.72,23.72,Clouds,273,1.37,0,0.998766345916605,0.005736020804226662
DaNang,SonTra,1668877200,40,30.0,83,1011,26.99,26.99,26.99,Clouds,60,3.09,0,0.997779422649889,0.4650450000000004
DaNang,ThanhKhe,1668877200,40,30.0,83,1011,26.99,26.99,26.99,Clouds,60,3.09,0,0.997779422649889,0.4650450000000004
DaNang,NguHanhSon,1668877200,40,30.0,83,1011,26.99,26.99,26.99,Clouds,60,3.09,0,0.997779422649889,0.4650450000000004
QuangNam,TX_DienBan,1668880800,40,30.0,83,1010,26.99,26.99,26.99,Clouds,60,3.6,0,0.9967924993831729,0.5418000000000005
DaNang,NguHanhSon,1668884400,40,30.0,83,1009,26.99,26.99,26.99,Clouds,60,3.09,0,0.9958055761164569,0.4650450000000004
DaNang,HaiChau,1668888000,75,30.0,83,1009,26.99,26.99,26.99,Clouds,60,3.09,0,0.9958055761164569,0.4650450000000004
QuangNam,TP_TamKy,1668888000,100,25.05,94,1009,24.13,24.13,24.13,Rain,53,3.46,1,0.9958055761164569,0.19156975816976038
DaNang,HoaVang,1668895200,40,29.91,83,1008,26.95,26.95,26.95,Clouds,70,4.12,0,0.9948186528497409,0.41710040518851976
QuangNam,TP_TamKy,1668895200,100,25.06,93,1009,24.16,24.16,24.16,Rain,58,3.61,1,0.9958055761164569,0.17217076894936797
DaNang,HaiChau,1668902400,75,30.0,83,1010,26.99,26.99,26.99,Clouds,60,3.6,0,0.9967924993831729,0.5418000000000005
DaNang,CamLe,1668906000,75,31.77,78,1010,27.99,27.99,27.99,Clouds,60,4.12,0,0.9967924993831729,0.7786800000000004
DaNang,NguHanhSon,1668916800,40,33.47,74,1011,28.99,28.99,28.99,Clouds,70,4.12,0,0.997779422649889,0.6312870997447865
QuangNam,TP_TamKy,1668924000,100,25.29,90,1009,24.44,24.44,24.44,Rain,124,0.41,1,0.9958055761164569,0.019487872685955473
DaNang,NguHanhSon,1668927600,75,32.54,83,1009,27.99,27.99,27.99,Rain,80,4.12,1,0.9958055761164569,0.32552087385442785
DaNang,HaiChau,1668927600,75,32.54,83,1009,27.99,27.99,27.99,Rain,80,4.12,1,0.9958055761164569,0.32552087385442785
DaNang,LienChieu,1668927600,75,32.44,83,1009,27.95,27.95,27.95,Rain,80,4.12,1,0.9958055761164569,0.32122829090250116
QuangNam,TP_TamKy,1668927600,100,25.08,91,1008,24.23,24.23,24.23,Rain,123,1.32,1,0.9948186528497409,0.06110849972868589
QuangNam,TP_HoiAn,1668927600,100,33.34,88,1008,27.98,27.98,27.98,Rain,76,3.09,1,0.9948186528497409,0.4006807203679942
DaNang,SonTra,1668927600,75,32.54,83,1009,27.99,27.99,27.99,Rain,80,4.12,1,0.9958055761164569,0.32552087385442785
DaNang,ThanhKhe,1668927600,75,32.54,83,1009,27.99,27.99,27.99,Rain,80,4.12,1,0.9958055761164569,0.32552087385442785
DaNang,HoaVang,1668927600,75,32.44,83,1009,27.95,27.95,27.95,Rain,80,4.12,1,0.9958055761164569,0.32122829090250116
DaNang,CamLe,1668927600,75,32.54,83,1009,27.99,27.99,27.99,Rain,80,4.12,1,0.9958055761164569,0.32552087385442785
QuangNam,TX_DienBan,1668927600,75,32.54,83,1009,27.99,27.99,27.99,Rain,80,4.12,1,0.9958055761164569,0.32552087385442785
QuangNam,TX_DienBan,1668931200,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,4.12,1,0.9948186528497409,0.5326484904096638
DaNang,SonTra,1668931200,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,4.12,1,0.9948186528497409,0.5326484904096638
QuangNam,TP_TamKy,1668931200,100,24.26,94,1008,23.41,23.41,23.41,Rain,175,1.21,1,0.9948186528497409,0.10245862469873619
QuangNam,TP_HoiAn,1668931200,100,33.34,88,1008,27.98,27.98,27.98,Rain,86,3.12,1,0.9948186528497409,0.11665514617177594
DaNang,LienChieu,1668931200,75,31.68,78,1008,27.95,27.95,27.95,Rain,70,4.12,1,0.9948186528497409,0.5256028754571549
DaNang,NguHanhSon,1668931200,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,4.12,1,0.9948186528497409,0.5326484904096638
DaNang,ThanhKhe,1668931200,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,4.12,1,0.9948186528497409,0.5326484904096638
DaNang,HoaVang,1668931200,75,31.68,78,1008,27.95,27.95,27.95,Rain,70,4.12,1,0.9948186528497409,0.5256028754571549
DaNang,HaiChau,1668931200,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,4.12,1,0.9948186528497409,0.5326484904096638
DaNang,HaiChau,1668934800,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,3.6,1,0.9948186528497409,0.46542101103757033
QuangNam,TP_HoiAn,1668934800,100,33.51,89,1008,27.98,27.98,27.98,Rain,87,1.94,1,0.9948186528497409,0.05614706057655512
DaNang,CamLe,1668934800,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,3.6,1,0.9948186528497409,0.46542101103757033
DaNang,NguHanhSon,1668934800,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,3.6,1,0.9948186528497409,0.46542101103757033
DaNang,HoaVang,1668934800,75,31.68,78,1008,27.95,27.95,27.95,Rain,70,3.6,1,0.9948186528497409,0.4592646484577082
DaNang,LienChieu,1668934800,75,31.68,78,1008,27.95,27.95,27.95,Rain,70,3.6,1,0.9948186528497409,0.4592646484577082
DaNang,ThanhKhe,1668934800,75,31.77,78,1008,27.99,27.99,27.99,Rain,70,3.6,1,0.9948186528497409,0.46542101103757033
QuangNam,TP_TamKy,1668938400,100,24.1,92,1008,23.31,23.31,23.31,Rain,259,1.44,1,0.9948186528497409,0.021706431314035886
QuangNam,TP_TamKy,1668942000,100,24.68,92,1009,23.84,23.84,23.84,Rain,73,0.4,1,0.9958055761164569,0.009823689278683954
DaNang,SonTra,1668963600,40,29.53,78,1010,26.99,26.99,26.99,Rain,30,5.14,1,0.9967924993831729,1.130648126164813
DaNang,LienChieu,1668963600,40,29.45,78,1010,26.95,26.95,26.95,Rain,30,5.14,1,0.9967924993831729,1.1128426438630037
DaNang,NguHanhSon,1668963600,40,29.53,78,1010,26.99,26.99,26.99,Rain,30,5.14,1,0.9967924993831729,1.130648126164813
DaNang,ThanhKhe,1668963600,40,29.53,78,1010,26.99,26.99,26.99,Rain,30,5.14,1,0.9967924993831729,1.130648126164813
QuangNam,TP_HoiAn,1668963600,100,30.58,89,1010,26.98,26.98,26.98,Rain,343,1.88,1,0.9967924993831729,0.6472270588357821
QuangNam,TP_TamKy,1668963600,100,24.1,94,1009,23.26,23.26,23.26,Rain,280,2.13,1,0.9958055761164569,0.0310691319481671
DaNang,CamLe,1668963600,40,29.53,78,1010,26.99,26.99,26.99,Rain,30,5.14,1,0.9967924993831729,1.130648126164813
DaNang,HaiChau,1668963600,40,29.53,78,1010,26.99,26.99,26.99,Rain,30,5.14,1,0.9967924993831729,1.130648126164813
DaNang,HaiChau,1668967200,75,29.53,78,1009,26.99,26.99,26.99,Rain,30,3.09,1,0.9958055761164569,0.6797086984142553
DaNang,ThanhKhe,1668967200,75,29.53,78,1009,26.99,26.99,26.99,Rain,30,3.09,1,0.9958055761164569,0.6797086984142553
DaNang,SonTra,1668967200,75,29.53,78,1009,26.99,26.99,26.99,Rain,30,3.09,1,0.9958055761164569,0.6797086984142553
DaNang,HoaVang,1668967200,75,29.45,78,1009,26.95,26.95,26.95,Rain,30,3.09,1,0.9958055761164569,0.6690046244234789
QuangNam,TP_HoiAn,1668967200,100,30.89,92,1009,26.98,26.98,26.98,Rain,341,2.14,1,0.9958055761164569,0.7911532129469723
QuangNam,TX_DienBan,1668967200,75,29.53,78,1009,26.99,26.99,26.99,Rain,30,3.09,1,0.9958055761164569,0.6797086984142553
DaNang,LienChieu,1668967200,75,29.45,78,1009,26.95,26.95,26.95,Rain,30,3.09,1,0.9958055761164569,0.6690046244234789
DaNang,NguHanhSon,1668967200,75,29.53,78,1009,26.99,26.99,26.99,Rain,30,3.09,1,0.9958055761164569,0.6797086984142553
